BPK 311,  645, "B",   0.31007751937984496
BPK 311,  645, "B",   0.31007751937984496
BPK 311,  645, "B",   0.31007751937984496
BPK 312,  620, "B+",   0.16129032258064516
BPK 312,  620, "B+",   0.16129032258064516
BPK 312,  620, "B+",   0.16129032258064516
BPK 325,  543, "B-",   2.7624309392265194
BPK 325,  543, "B-",   2.7624309392265194
BPK 325,  543, "B-",   2.7624309392265194
BPK 326,  767, "B+",   1.1734028683181226
BPK 326,  767, "B+",   1.1734028683181226
BPK 326,  767, "B+",   1.1734028683181226
BPK 336,  106, "B",   3.7735849056603774
BPK 336,  106, "B",   3.7735849056603774
BPK 336,  106, "B",   3.7735849056603774
BPK 336,  106, "B",   3.7735849056603774
BPK 336,  106, "B",   3.7735849056603774
BPK 340,  914, "A-",   0.2188183807439825
BPK 340,  914, "A-",   0.2188183807439825
BPK 340,  914, "A-",   0.2188183807439825
BPK 342,  320, "B+",   1.5625
BPK 342,  320, "B+",   1.5625
BPK 342,  320, "B+",   1.5625
BPK 343,  373, "B+",   0.2680965147453083
BPK 343,  373, "B+",   0.2680965147453083
BPK 343,  373, "B+",   0.2680965147453083
BPK 344,  17, "A-",   0.0
BPK 344,  17, "A-",   0.0
BPK 344,  17, "A-",   0.0
BPK 375,  608, "B+",   2.138157894736842
BPK 375,  608, "B+",   2.138157894736842
BPK 375,  608, "B+",   2.138157894736842
BPK 380,  11, "B+",   0.0
BPK 380,  11, "B+",   0.0
BPK 380,  11, "B+",   0.0
BPK 381,  235, "B+",   0.851063829787234
BPK 381,  235, "B+",   0.851063829787234
BPK 381,  235, "B+",   0.851063829787234
BPK 382,  97, "B+",   0.0
BPK 382,  97, "B+",   0.0
BPK 382,  97, "B+",   0.0
BPK 401,  23, "B+",   0.0
BPK 401,  23, "B+",   0.0
BPK 401,  23, "B+",   0.0
BPK 402,  144, "A-",   0.6944444444444444
BPK 402,  144, "A-",   0.6944444444444444
BPK 402,  144, "A-",   0.6944444444444444
BPK 407,  655, "B",   0.0
BPK 407,  655, "B",   0.0
BPK 407,  655, "B",   0.0
BPK 407,  655, "B",   0.0
BPK 407,  655, "B",   0.0
BPK 412,  163, "A-",   1.2269938650306749
BPK 412,  163, "A-",   1.2269938650306749
BPK 412,  163, "A-",   1.2269938650306749
BPK 415,  163, "B",   1.8404907975460123
BPK 415,  163, "B",   1.8404907975460123
BPK 415,  163, "B",   1.8404907975460123
BPK 415,  163, "B",   1.8404907975460123
BPK 415,  163, "B",   1.8404907975460123
